coordinates,created_at,favorited,truncated,tweet_id_str,in_reply_to_user_id_str,tweet_text,tweet_contributors,id,retweet_count,in_reply_to_status_id_str,geo,retweeted,in_reply_to_user_id,user_profile_sidebar_border_color,user_name,user_profile_sidebar_fill_color,user_profile_background_tile,user_profile_image_url,user_location,user_created_at,user_id_str,user_follow_request_sent,user_profile_link_color,user_favourites_count,user_url,user_contributors,user_utc_offset,user_id,user_profile_use_background_image,user_listed_count,user_protected,user_lang,user_profile_text_color,user_followers_count,tweet_user_time_zone,user_verified,user_geo_enabled,user_profile_background_color,user_notifications,user_description,user_friends_count,user_profile_background_image_url,user_statuses_count,user_screen_name,user_following,in_reply_to_screen_name,tweet_source,place,in_reply_to_status_id,favorite_count,screen_name,tweet_lang,screen_name2,EST,screen_name3,user_created_EST,tweetQuarter,tweetmonth,tweetyear,containLink,numWords,numCharacters,screen_name4,col_id,tweet_text_adj
0,2017-12-11 19:48:01,0,0,940307200806879238,,$HRS high OI range is 130.00 to 145.00 for option expiration 12/15/2017 #maxpain #options https://t.co/EbD3LtxS30 https://t.co/C6nWAyj2gE,,940307200806879238,0,,,0,,C,max pain,D,0,h,,2016-04-03 21:22:18,716737614771044352,0,1,8,,0,-18000,2147483647,True,34,0,en,3,834,Eastern Time (US & Canada),0,0,F,0,,7,,59497,optioncharts,0,,maxpain,,0,0,$HRS,,$HRS,2017-12-11 14:48:01,HRS,2016-04-03 17:22:18,4,12,2017,,16,137,HRS,1593,$HRS high OI range is 130.00 to 145.00 for option expiration 12/15/2017 #maxpain #options https://t.co/EbD3LtxS30 https://t.co/C6nWAyj2gE
0,2017-09-05 10:46:51,0,0,905019388281069568,,https://t.co/HtguwM04xz $UUP $FXE $EUO $FXY $EWY $FXA $YCS $FXB $UDN $ERO $USDU $JYN $GBB $DRR $KF $ULE $CROC $YCL $EUFX $KEF,,905019388281069568,0,,,0,,F,Seeking Alpha,D,0,h,,2009-03-06 12:52:56,23059499,0,4,16,http://t.co/VicXVZ0dsp,0,-14400,23059499,True,3344,0,en,3,103978,Eastern Time (US & Canada),0,0,D,0,"Contributor articles from Seeking Alpha, #1 in crowdsourced equity research. See all SA Twitter feeds at https://t.co/nzLmsIKexy",35,http://pbs.twimg.com/profile_background_images/436400133916225536/dxS1wkvd.png,498790,SeekingAlpha,0,,Seeking Alpha,,0,0,$USDU,,$USDU,2017-09-05 06:46:51,USDU,2009-03-06 07:52:56,3,9,2017,,21,125,USDU,1595,https://t.co/HtguwM04xz $UUP $FXE $EUO $FXY $EWY $FXA $YCS $FXB $UDN $ERO $USDU $JYN $GBB $DRR $KF $ULE $CROC $YCL $EUFX $KEF
0,2017-05-11 08:24:07,0,0,862584090662285312,,RT @VistaPResearch: Whole Foods volatile after hours $WFM  https://t.co/Dsj1RwMSQQ,,862584090662285312,1,,,0,,C,Vista Partners LLC,D,0,h,"San Francisco, CA",2011-10-31 23:02:57,402353316,0,1,5306,https://t.co/QvWkTcyE0n,0,-25200,402353316,True,922,0,en,3,31498,Pacific Time (US & Canada),0,0,C,0,CA Registered Investment Advisor #MarketNews #WorldNews #Dow30 #EmergingGrowth #Investing See Disclaimer https://t.co/9kJZUJodvP,908,http://abs.twimg.com/images/themes/theme1/bg.png,32295,VistaPResearch,0,,Twitter for iPhone,,0,0,$WFM,,$WFM,2017-05-11 04:24:07,WFM,2011-10-31 19:02:57,2,5,2017,,10,82,WFM,1596,RT @VistaPResearch: Whole Foods volatile after hours $WFM  https://t.co/Dsj1RwMSQQ
0,2017-12-11 19:48:03,0,0,940307209472413697,,"$OSTK got a tight stop, lets push it down to 50 so i can long with all of yall :P",,940307209472413697,0,,,0,,C,BobsBluechips,D,0,h,,2017-11-19 03:25:31,932087413471551488,0,1,34,,0,-28800,2147483647,True,0,0,en,3,26,Pacific Time (US & Canada),0,0,F,0,"“If you have timed the movement correctly, your first commitment will show you a profit at the start.”",4,,1445,BobsBluechips,0,,StockTwits Web,,0,0,$OSTK,,$OSTK,2017-12-11 14:48:03,OSTK,2017-11-18 22:25:31,4,12,2017,,20,81,OSTK,1597,"$OSTK got a tight stop, lets push it down to 50 so i can long with all of yall :P"
0,2017-09-05 10:46:51,0,0,905019388281069568,,https://t.co/HtguwM04xz $UUP $FXE $EUO $FXY $EWY $FXA $YCS $FXB $UDN $ERO $USDU $JYN $GBB $DRR $KF $ULE $CROC $YCL $EUFX $KEF,,905019388281069568,0,,,0,,F,Seeking Alpha,D,0,h,,2009-03-06 12:52:56,23059499,0,4,16,http://t.co/VicXVZ0dsp,0,-14400,23059499,True,3344,0,en,3,103978,Eastern Time (US & Canada),0,0,D,0,"Contributor articles from Seeking Alpha, #1 in crowdsourced equity research. See all SA Twitter feeds at https://t.co/nzLmsIKexy",35,http://pbs.twimg.com/profile_background_images/436400133916225536/dxS1wkvd.png,498792,SeekingAlpha,0,,Seeking Alpha,,0,0,$UUP,,$UUP,2017-09-05 06:46:51,UUP,2009-03-06 07:52:56,3,9,2017,,21,125,UUP,1599,https://t.co/HtguwM04xz $UUP $FXE $EUO $FXY $EWY $FXA $YCS $FXB $UDN $ERO $USDU $JYN $GBB $DRR $KF $ULE $CROC $YCL $EUFX $KEF
0,2017-05-11 08:24:15,0,0,862584121536557056,,#GE Boeing suspends 737 MAX flights due to engine issue. Read more: https://t.co/vPDzKxqWtM $GE,,862584121536557056,0,,,0,,C,Business News,D,0,h,"San Mateo, CA",2016-02-01 19:32:51,4845828660,0,1,0,https://t.co/wfoE5VRdTk,0,0,2147483647,True,1498,0,en,3,2205,,0,0,F,0,Track all of the latest Business News with Owler. View all companies in the Business Support Services Sector: https://t.co/CoeFnZMEjD,2,,589386,business_supser,0,,business sup service,,0,0,$GE,,$GE,2017-05-11 04:24:15,GE,2016-02-01 14:32:51,2,5,2017,,14,95,GE,1600,#GE Boeing suspends 737 MAX flights due to engine issue. Read more: https://t.co/vPDzKxqWtM $GE
0,2017-12-11 19:48:04,0,0,940307214115389440,,$GLD has been getting beaten like a rented mule the last two weeks.,,940307214115389440,1,,,0,,0,Ambitus Capital,0,0,h,,2011-03-10 21:53:08,263860145,0,A,2,http://t.co/BZltpppgog,0,-28800,263860145,False,3,0,en,0,629,Pacific Time (US & Canada),0,0,A,0,support@ambituscapital.com,5,http://abs.twimg.com/images/themes/theme14/bg.gif,586,Ambitus_Capital,0,,Twitter Web Client,,0,0,$GLD,,$GLD,2017-12-11 14:48:04,GLD,2011-03-10 16:53:08,4,12,2017,,13,67,GLD,1601,$GLD has been getting beaten like a rented mule the last two weeks.
0,2017-09-05 10:46:51,0,0,905019388281069568,,https://t.co/HtguwM04xz $UUP $FXE $EUO $FXY $EWY $FXA $YCS $FXB $UDN $ERO $USDU $JYN $GBB $DRR $KF $ULE $CROC $YCL $EUFX $KEF,,905019388281069568,0,,,0,,F,Seeking Alpha,D,0,h,,2009-03-06 12:52:56,23059499,0,4,16,http://t.co/VicXVZ0dsp,0,-14400,23059499,True,3346,0,en,3,103978,Eastern Time (US & Canada),0,0,D,0,"Contributor articles from Seeking Alpha, #1 in crowdsourced equity research. See all SA Twitter feeds at https://t.co/nzLmsIKexy",35,http://pbs.twimg.com/profile_background_images/436400133916225536/dxS1wkvd.png,498795,SeekingAlpha,0,,Seeking Alpha,,0,0,$YCL,,$YCL,2017-09-05 06:46:51,YCL,2009-03-06 07:52:56,3,9,2017,,21,125,YCL,1602,https://t.co/HtguwM04xz $UUP $FXE $EUO $FXY $EWY $FXA $YCS $FXB $UDN $ERO $USDU $JYN $GBB $DRR $KF $ULE $CROC $YCL $EUFX $KEF
0,2017-05-11 08:24:15,0,0,862584121788215297,,#BioTime Inc. Reports First Quarter Results and Recent Corporate Accomplishments. Read more: https://t.co/dPNLYBROka $BTX,,862584121788215297,0,,,0,,C,Biotechnology News,D,0,h,"San Mateo, CA",2016-01-27 09:51:51,4853120260,0,1,0,https://t.co/wfoE5W8PhU,0,0,2147483647,True,88,0,en,3,1437,,0,0,F,0,Track all of the latest Biotechnology News with Owler. View all companies in the Biotechnology Sector: https://t.co/5jq0SPAlx6,2,,88463,biotech_sector,0,,Bio Tech ,,0,0,$BTX,,$BTX,2017-05-11 04:24:15,BTX,2016-01-27 04:51:51,2,5,2017,,14,121,BTX,1604,#BioTime Inc. Reports First Quarter Results and Recent Corporate Accomplishments. Read more: https://t.co/dPNLYBROka $BTX
0,2017-09-05 10:46:51,0,0,905019388281069568,,https://t.co/HtguwM04xz $UUP $FXE $EUO $FXY $EWY $FXA $YCS $FXB $UDN $ERO $USDU $JYN $GBB $DRR $KF $ULE $CROC $YCL $EUFX $KEF,,905019388281069568,0,,,0,,F,Seeking Alpha,D,0,h,,2009-03-06 12:52:56,23059499,0,4,16,http://t.co/VicXVZ0dsp,0,-14400,23059499,True,3346,0,en,3,103978,Eastern Time (US & Canada),0,0,D,0,"Contributor articles from Seeking Alpha, #1 in crowdsourced equity research. See all SA Twitter feeds at https://t.co/nzLmsIKexy",35,http://pbs.twimg.com/profile_background_images/436400133916225536/dxS1wkvd.png,498795,SeekingAlpha,0,,Seeking Alpha,,0,0,$YCS,,$YCS,2017-09-05 06:46:51,YCS,2009-03-06 07:52:56,3,9,2017,,21,125,YCS,1605,https://t.co/HtguwM04xz $UUP $FXE $EUO $FXY $EWY $FXA $YCS $FXB $UDN $ERO $USDU $JYN $GBB $DRR $KF $ULE $CROC $YCL $EUFX $KEF
0,2017-12-11 19:48:04,0,0,940307214128041984,,RT @MysteryMan_777: $SNAP grabbed some 16C’s for Jan - this ticker is on crack. https://t.co/XKRWlLI7FG,,940307214128041984,2,,,0,,C,Elisa Censi,D,0,h,,2012-06-23 03:31:18,615763991,0,1,1958,,0,0,615763991,True,15,0,en,6,57,,0,0,C,0,,5003,http://abs.twimg.com/images/themes/theme2/bg.gif,2129,EllsaCensi,0,,Twitter for Android,,0,0,$SNAP,,$SNAP,2017-12-11 14:48:04,SNAP,2012-06-22 23:31:18,4,12,2017,,15,103,SNAP,1607,RT @MysteryMan_777: $SNAP grabbed some 16C’s for Jan - this ticker is on crack. https://t.co/XKRWlLI7FG
0,2017-05-11 08:24:15,0,0,862584121964580864,,RT @GoldmanSachs: Are US drug prices beginning to moderate? $GS' Jami Rubin weighs in on the early signs: https://t.co/02GcZkmnqH https://t…,,862584121964580864,205,,,0,,0,Me,3,0,h,Who knows?,2014-06-04 03:09:34,2545099170,0,9,212,https://t.co/r6ytEHoZvh,0,-14400,2147483647,True,5,0,en,9,413,Eastern Time (US & Canada),0,0,4,0,,657,http://pbs.twimg.com/profile_background_images/484159665379360768/ee0pC4Or.jpeg,19121,MJMMack,0,,Twitter for Android,,0,0,$GS,,$GS,2017-05-11 04:24:15,GS,2014-06-03 23:09:34,2,5,2017,,20,140,GS,1608,RT @GoldmanSachs: Are US drug prices beginning to moderate? $GS' Jami Rubin weighs in on the early signs: https://t.co/02GcZkmnqH https://t…
0,2017-12-11 19:48:04,0,0,940307214241320960,,"$BIOA hate to say it but could retrace to .32, if no bounce there could be in trouble",,940307214241320960,0,,,0,,0,Sam Mennear,D,0,h,,2012-12-23 20:28:30,1031281916,0,3,25,,0,0,1031281916,True,0,0,en,3,27,,0,0,1,0,,71,http://abs.twimg.com/images/themes/theme1/bg.png,91,toucansam2293,0,,StockTwits Web,,0,0,$BIOA,,$BIOA,2017-12-11 14:48:04,BIOA,2012-12-23 15:28:30,4,12,2017,,18,85,BIOA,1610,"$BIOA hate to say it but could retrace to .32, if no bounce there could be in trouble"
0,2017-05-11 08:24:15,0,0,862584123956875265,,KEYW Holding Corp.’s $KEYW “Hold” Rating Reiterated at Noble Financial https://t.co/13OETdp0ix,,862584123956875265,0,,,0,,E,Ticker Report,E,0,h,Virginia,2013-10-21 15:58:27,1979190776,0,0,0,,0,0,1979190776,True,200,0,en,3,1652,,0,0,1,0,Market moving news,11,http://abs.twimg.com/images/themes/theme14/bg.gif,1021508,TickerReport,0,,IFTTT,,0,0,$KEYW,,$KEYW,2017-05-11 04:24:15,KEYW,2013-10-21 11:58:27,2,5,2017,,11,94,KEYW,1611,KEYW Holding Corp.’s $KEYW “Hold” Rating Reiterated at Noble Financial https://t.co/13OETdp0ix
0,2017-12-11 19:48:04,0,0,940307214732091393,,"I might jump on $CARA today, now that it’s down 5%.  Not sure if the dip is finished yet #potstocks",,940307214732091393,0,,,0,,C,Stocks and Bongs,D,0,h,Online,2017-02-06 20:23:52,828700761928380416,0,1,772,,0,0,2147483647,True,44,0,en,3,12726,,0,0,F,0,"Smoking Marijuana and Making Daily Stock Plays. Bitcoin, Etherium & Cryptocurrencies too. Investments and bong rips. #investing #stocks #cannabis",9247,,182,StocksandBongs,0,,Twitter for iPhone,,0,2,$CARA,,$CARA,2017-12-11 14:48:04,CARA,2017-02-06 15:23:52,4,12,2017,,21,99,CARA,1613,"I might jump on $CARA today, now that it’s down 5%.  Not sure if the dip is finished yet #potstocks"
0,2017-05-11 08:24:16,0,0,862584125215125505,,"RT @fwpharma: Hikma says \low likelihood\"" of US approval this year for Advair generic https://t.co/rrfNw1vYSA $HKMPY $GSK""",,862584125215125505,2,,,0,,8,RvC,A,0,h,"Mumbai, India",2009-03-25 05:44:06,26440694,0,F,2566,,0,19800,26440694,True,16,0,en-gb,3,402,New Delhi,0,0,7,0,,268,http://abs.twimg.com/images/themes/theme6/bg.gif,9226,rajeevism,0,,Twitter for iPhone,,0,0,$GSK,,$GSK,2017-05-11 04:24:16,GSK,2009-03-25 01:44:06,2,5,2017,,17,121,GSK,1614,"RT @fwpharma: Hikma says \low likelihood\"" of US approval this year for Advair generic https://t.co/rrfNw1vYSA $HKMPY $GSK"""
0,2017-12-11 19:48:06,0,0,940307223531671557,,"RT @91ERlC: cea and school of c kids: hey coas kids: flagship school of b kids: $ob money gang, my corporate sponsor just bought my team a…",,940307223531671557,159,,,0,,F,deni ,F,0,h,georgia + dc,2010-11-30 04:10:39,221250414,0,E,51286,https://t.co/dkyHzmp46c,0,-18000,221250414,False,13,0,en,3,1485,Eastern Time (US & Canada),0,0,E,0,content creator • howard u • @hercampushoward,799,http://abs.twimg.com/images/themes/theme15/bg.png,23748,writtenbydeni,0,,Twitter for iPhone,,0,0,$OB,,$OB,2017-12-11 14:48:06,OB,2010-11-29 23:10:39,4,12,2017,,25,139,OB,1616,"RT @91ERlC: cea and school of c kids: hey coas kids: flagship school of b kids: $ob money gang, my corporate sponsor just bought my team a…"
0,2017-05-11 08:24:16,0,0,862584126507036672,,Nucor’s $NUE “Buy” Rating Reiterated at Barclays PLC https://t.co/rISuMusHZv,,862584126507036672,0,,,0,,E,Ticker Report,E,0,h,Virginia,2013-10-21 15:58:27,1979190776,0,0,0,,0,0,1979190776,True,200,0,en,3,1654,,0,0,1,0,Market moving news,11,http://abs.twimg.com/images/themes/theme14/bg.gif,1021925,TickerReport,0,,IFTTT,,0,0,$NUE,,$NUE,2017-05-11 04:24:16,NUE,2013-10-21 11:58:27,2,5,2017,,9,76,NUE,1617,Nucor’s $NUE “Buy” Rating Reiterated at Barclays PLC https://t.co/rISuMusHZv
0,2017-12-11 19:48:08,0,0,940307231010185216,,Gen IV Investment Opportunities LLC Has $34.09 Million Position in Williams Partners LP $WPZ https://t.co/UThnkRuYfi,,940307231010185216,0,,,0,,C,Stock News Times,D,0,h,,2017-07-17 20:52:10,887052326472740866,0,1,0,,0,-28800,2147483647,True,9,0,en,3,311,Pacific Time (US & Canada),0,0,F,0,,10,,193882,stocknewstimes,0,,IFTTT,,0,0,$WPZ,,$WPZ,2017-12-11 14:48:08,WPZ,2017-07-17 16:52:10,4,12,2017,,15,116,WPZ,1619,Gen IV Investment Opportunities LLC Has $34.09 Million Position in Williams Partners LP $WPZ https://t.co/UThnkRuYfi
0,2017-05-11 08:24:17,0,0,862584129652760578,,Seritage Growth Properties $SRG Earns “Hold” Rating from Royal Bank of Canada https://t.co/5qZVWnrZ4K,,862584129652760578,0,,,0,,E,Ticker Report,E,0,h,Virginia,2013-10-21 15:58:27,1979190776,0,0,0,,0,0,1979190776,True,199,0,en,3,1660,,0,0,1,0,Market moving news,11,http://abs.twimg.com/images/themes/theme14/bg.gif,1023759,TickerReport,0,,IFTTT,,0,0,$SRG,,$SRG,2017-05-11 04:24:17,SRG,2013-10-21 11:58:27,2,5,2017,,13,101,SRG,1620,Seritage Growth Properties $SRG Earns “Hold” Rating from Royal Bank of Canada https://t.co/5qZVWnrZ4K
0,2017-12-11 19:48:09,0,0,940307232998215682,,"Wells Fargo &amp; Company MN Has $47.27 Million Position in White Mountains Insurance Group, Ltd. $WTM https://t.co/pSlS9FCbci",,940307232998215682,0,,,0,,C,Stock News Times,D,0,h,,2017-07-17 20:52:10,887052326472740866,0,1,0,,0,-28800,2147483647,True,9,0,en,3,311,Pacific Time (US & Canada),0,0,F,0,,10,,193882,stocknewstimes,0,,IFTTT,,0,0,$WTM,,$WTM,2017-12-11 14:48:09,WTM,2017-07-17 16:52:10,4,12,2017,,17,126,WTM,1622,"Wells Fargo &amp; Company MN Has $47.27 Million Position in White Mountains Insurance Group, Ltd. $WTM https://t.co/pSlS9FCbci"
0,2017-05-11 08:24:19,0,0,862584139991498753,,RT @VistaPResearch: Vista Partners Publishes April  Macroeconomic &amp; Investment Newsletter https://t.co/OBY8KQX8ye $MCD $MA $DGLT $FSNN #Dow…,,862584139991498753,1,,,0,,C,Vista Partners LLC,D,0,h,"San Francisco, CA",2011-10-31 23:02:57,402353316,0,1,5306,https://t.co/QvWkTcyE0n,0,-25200,402353316,True,922,0,en,3,31498,Pacific Time (US & Canada),0,0,C,0,CA Registered Investment Advisor #MarketNews #WorldNews #Dow30 #EmergingGrowth #Investing See Disclaimer https://t.co/9kJZUJodvP,908,http://abs.twimg.com/images/themes/theme1/bg.png,32295,VistaPResearch,0,,Twitter for iPhone,,0,0,$FSNN,,$FSNN,2017-05-11 04:24:19,FSNN,2011-10-31 19:02:57,2,5,2017,,17,144,FSNN,1623,RT @VistaPResearch: Vista Partners Publishes April  Macroeconomic &amp; Investment Newsletter https://t.co/OBY8KQX8ye $MCD $MA $CAFN $FSNN #Dow…
0,2017-12-11 19:48:09,0,0,940307234755678210,,WestRock Co $WRK Shares Bought by Patten Group Inc. https://t.co/Ivjo0eTwQ0,,940307234755678210,0,,,0,,C,Stock News Times,D,0,h,,2017-07-17 20:52:10,887052326472740866,0,1,0,,0,-28800,2147483647,True,9,0,en,3,310,Pacific Time (US & Canada),0,0,F,0,,10,,193476,stocknewstimes,0,,IFTTT,,0,0,$WRK,,$WRK,2017-12-11 14:48:09,WRK,2017-07-17 16:52:10,4,12,2017,,10,75,WRK,1624,WestRock Co $WRK Shares Bought by Patten Group Inc. https://t.co/Ivjo0eTwQ0
0,2017-05-11 08:24:19,0,0,862584139991498753,,RT @VistaPResearch: Vista Partners Publishes April  Macroeconomic &amp; Investment Newsletter https://t.co/OBY8KQX8ye $MCD $MA $DGLT $FSNN #Dow…,,862584139991498753,1,,,0,,C,Vista Partners LLC,D,0,h,"San Francisco, CA",2011-10-31 23:02:57,402353316,0,1,5294,https://t.co/QvWkTcyE0n,0,-25200,402353316,True,922,0,en,3,31554,Pacific Time (US & Canada),0,0,C,0,CA Registered Investment Advisor #MarketNews #WorldNews #Dow30 #EmergingGrowth #Investing See Disclaimer https://t.co/9kJZUJodvP,908,http://abs.twimg.com/images/themes/theme1/bg.png,32274,VistaPResearch,0,,Twitter for iPhone,,0,0,$MA,,$MA,2017-05-11 04:24:19,MA,2011-10-31 19:02:57,2,5,2017,,17,144,MA,1626,RT @VistaPResearch: Vista Partners Publishes April  Macroeconomic &amp; Investment Newsletter https://t.co/OBY8KQX8ye $MCD $MA $CAFN $FSNN #Dow…
0,2017-12-11 19:48:09,0,0,940307236567515137,,"BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp Reduces Position in Yum! Brands, Inc. $YUM https://t.co/34wxdWSgHs",,940307236567515137,0,,,0,,C,Stock News Times,D,0,h,,2017-07-17 20:52:10,887052326472740866,0,1,0,,0,-28800,2147483647,True,9,0,en,3,310,Pacific Time (US & Canada),0,0,F,0,,10,,193482,stocknewstimes,0,,IFTTT,,0,0,$YUM,,$YUM,2017-12-11 14:48:09,YUM,2017-07-17 16:52:10,4,12,2017,,13,110,YUM,1627,"BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp Reduces Position in Yum! Brands, Inc. $YUM https://t.co/34wxdWSgHs"
0,2017-05-11 08:24:19,0,0,862584139991498753,,RT @VistaPResearch: Vista Partners Publishes April  Macroeconomic &amp; Investment Newsletter https://t.co/OBY8KQX8ye $MCD $MA $DGLT $FSNN #Dow…,,862584139991498753,1,,,0,,C,Vista Partners LLC,D,0,h,"San Francisco, CA",2011-10-31 23:02:57,402353316,0,1,5295,https://t.co/QvWkTcyE0n,0,-25200,402353316,True,922,0,en,3,31554,Pacific Time (US & Canada),0,0,C,0,CA Registered Investment Advisor #MarketNews #WorldNews #Dow30 #EmergingGrowth #Investing See Disclaimer https://t.co/9kJZUJodvP,908,http://abs.twimg.com/images/themes/theme1/bg.png,32276,VistaPResearch,0,,Twitter for iPhone,,0,0,$MCD,,$MCD,2017-05-11 04:24:19,MCD,2011-10-31 19:02:57,2,5,2017,,17,144,MCD,1629,RT @VistaPResearch: Vista Partners Publishes April  Macroeconomic &amp; Investment Newsletter https://t.co/OBY8KQX8ye $MCD $MA $CAFN $FSNN #Dow…
0,2017-12-11 19:48:10,0,0,940307237356163074,,Segantii Capital Management LTD Decreased Infosys LTD $INFY Stake https://t.co/1H7QvvsHAO,,940307237356163074,0,,,0,,F,Gabriel Wilson,F,0,h,"Cockburn Town, Turks and Cai",2013-05-23 03:44:18,1450478228,0,F,1,,0,-28800,1450478228,True,3,0,en,0,122,Pacific Time (US & Canada),0,0,B,0,we are always in the middle of the world,0,http://abs.twimg.com/images/themes/theme12/bg.gif,141099,noritsunagirota,0,,The San Times,,0,0,$INFY,,$INFY,2017-12-11 14:48:10,INFY,2013-05-22 23:44:18,4,12,2017,,10,89,INFY,1630,Segantii Capital Management LTD Decreased Infosys LTD $INFY Stake https://t.co/1H7QvvsHAO
0,2017-05-11 08:24:20,0,0,862584144890662912,,Jason Derulo feat. Nicki Minaj &amp; Ty Dolla $ign - Swalla https://t.co/HHQXTUzQmx https://t.co/obMe3gpyAD #Tophits… https://t.co/QaAGsyBkLt,,862584144890662912,0,,,0,,0,RadioMonster.FM,0,0,h,"Hannover, Deutschland",2014-01-28 19:42:49,2315985522,0,0,109,https://t.co/s41W26ACnK,0,-25200,2147483647,False,0,0,de,0,95,Pacific Time (US & Canada),0,0,0,0,"Bei RadioMonster.FM hörst du nicht einfach nur Radio, bei uns bist du gleich Musikchef! Deine Lieblingssongs 24h/Tag per Mausklick auf 4 Kanälen.",44,http://abs.twimg.com/images/themes/theme1/bg.png,94854,RadiomonsterFM,0,,RMFM Stream Updates,,0,0,$IGN,,$IGN,2017-05-11 04:24:20,IGN,2014-01-28 14:42:49,2,5,2017,,15,141,IGN,1632,Jason Derulo feat. Nicki Minaj &amp; Ty Dolla $ign - Swalla https://t.co/HHQXTUzQmx https://t.co/obMe3gpyAD #Tophits… https://t.co/QaAGsyBkLt
0,2017-12-11 19:48:10,0,0,940307238463426561,,Russell Investments Group Ltd. Has $6 Million Position in Northern Dynasty Minerals Ltd. $NAK https://t.co/snkZm4JLXK,,940307238463426561,0,,,0,,C,Stock News Times,D,0,h,,2017-07-17 20:52:10,887052326472740866,0,1,0,,0,-28800,2147483647,True,9,0,en,3,311,Pacific Time (US & Canada),0,0,F,0,,10,,193520,stocknewstimes,0,,IFTTT,,0,2,$NAK,,$NAK,2017-12-11 14:48:10,NAK,2017-07-17 16:52:10,4,12,2017,,15,117,NAK,1633,Russell Investments Group Ltd. Has $6 Million Position in Northern Dynasty Minerals Ltd. $NAK https://t.co/snkZm4JLXK
0,2017-05-11 08:24:26,0,0,862584166675828736,,https://t.co/RpgzHd2zjV large players kopen volgende #aandelen $ROSE $JONE $DYN,,862584166675828736,0,,,0,,C,Chartmill Nederlands,D,0,h,,2011-11-16 16:34:03,414093082,0,1,0,http://t.co/eWrhIl40uc,0,7200,414093082,True,37,0,nl,3,193,Brussels,0,0,C,0,,22,http://abs.twimg.com/images/themes/theme1/bg.png,42166,ChartMill_net,0,,monestsignalen,,0,0,$DYN,,$DYN,2017-05-11 04:24:26,DYN,2011-11-16 11:34:03,2,5,2017,,9,79,DYN,1635,https://t.co/RpgzHd2zjV large players kopen volgende #aandelen $KLRE $JONE $DYN
0,2017-12-11 19:48:10,0,0,940307239700643841,,"$gdx longs faded this summer it feels like, I used to get so many DMs from ppl asking how they shud exit all in… https://t.co/7URti61v2h",,940307239700643841,0,,,0,,0,NotFortheWeak,0,0,h,"Santa Monica, CA",2015-07-20 04:51:06,3384030891,0,0,1532,https://t.co/WQulLhUlaI,0,-28800,2147483647,False,24,0,en,0,712,Pacific Time (US & Canada),0,0,0,0,Equities trader since '97 | Analysis based on synergies between EW w/ Fibs alongside array of market indicators & sentiment gauges to identify winning trades,37,http://abs.twimg.com/images/themes/theme1/bg.png,18202,IvanDaDrago,0,,Twitter Lite,,0,0,$GDX,,$GDX,2017-12-11 14:48:10,GDX,2015-07-20 00:51:06,4,12,2017,,25,136,GDX,1636,"$gdx longs faded this summer it feels like, I used to get so many DMs from ppl asking how they shud exit all in… https://t.co/7URti61v2h"
0,2017-05-11 08:24:26,0,0,862584166675828736,,https://t.co/RpgzHd2zjV large players kopen volgende #aandelen $ROSE $JONE $DYN,,862584166675828736,0,,,0,,C,Chartmill Nederlands,D,0,h,,2011-11-16 16:34:03,414093082,0,1,0,http://t.co/eWrhIl40uc,0,7200,414093082,True,37,0,nl,3,193,Brussels,0,0,C,0,,22,http://abs.twimg.com/images/themes/theme1/bg.png,42163,ChartMill_net,0,,monestsignalen,,0,0,$JONE,,$JONE,2017-05-11 04:24:26,JONE,2011-11-16 11:34:03,2,5,2017,,9,79,JONE,1638,https://t.co/RpgzHd2zjV large players kopen volgende #aandelen $KLRE $JONE $DYN
0,2017-12-11 19:48:10,0,0,940307239700643841,,"$gdx longs faded this summer it feels like, I used to get so many DMs from ppl asking how they shud exit all in… https://t.co/7URti61v2h",,940307239700643841,0,,,0,,0,NotFortheWeak,0,0,h,"Santa Monica, CA",2015-07-20 04:51:06,3384030891,0,0,1530,https://t.co/WQulLhUlaI,0,-28800,2147483647,False,24,0,en,0,712,Pacific Time (US & Canada),0,0,0,0,Equities trader since '97 | Analysis based on synergies between EW w/ Fibs alongside array of market indicators & sentiment gauges to identify winning trades,37,http://abs.twimg.com/images/themes/theme1/bg.png,18186,IvanDaDrago,0,,Twitter Lite,,0,0,$JNUG,,$JNUG,2017-12-11 14:48:10,JNUG,2015-07-20 00:51:06,4,12,2017,,25,136,JNUG,1639,"$gdx longs faded this summer it feels like, I used to get so many DMs from ppl asking how they shud exit all in… https://t.co/7URti61v2h"
0,2017-05-11 08:24:26,0,0,862584166675828736,,https://t.co/RpgzHd2zjV large players kopen volgende #aandelen $ROSE $JONE $DYN,,862584166675828736,0,,,0,,C,Chartmill Nederlands,D,0,h,,2011-11-16 16:34:03,414093082,0,1,0,http://t.co/eWrhIl40uc,0,7200,414093082,True,37,0,nl,3,193,Brussels,0,0,C,0,,22,http://abs.twimg.com/images/themes/theme1/bg.png,42169,ChartMill_net,0,,monestsignalen,,0,0,$ROSE,,$ROSE,2017-05-11 04:24:26,ROSE,2011-11-16 11:34:03,2,5,2017,,9,79,ROSE,1641,https://t.co/RpgzHd2zjV large players kopen volgende #aandelen $KLRE $JONE $DYN
